gameId,teamId,teamCity,teamName,gameType,availableFlag,efgPct,ftaRate,gameDate,gameDateTimeEst,home,matchup,min,oppEfgPct,oppFtaRate,oppOrebPct,oppTovPct,opponentTeamCity,opponentTeamId,opponentTeamName,orebPct,teamAbbreviation,teamName_right,tmTovPct,win,wl
22500694,1610612751,Brooklyn,Nets,"",1,0.561,0.341,2026-01-30T00:00:00,2026-01-30 21:30:00,0,BKN @ UTA,48.0,0.564,0.244,0.156,0.118,Utah,1610612762,Jazz,0.333,BKN,,0.13,1,W
22500687,1610612753,Orlando,Magic,Regular Season,1,0.622,0.474,2026-01-30T00:00:00,2026-01-30 19:30:00,1,ORL vs. TOR,48.0,0.565,0.381,0.209,0.137,Toronto,1610612761,Raptors,0.125,ORL,,0.118,1,W
22500690,1610612752,New York,Knicks,Regular Season,1,0.581,0.141,2026-01-30T00:00:00,2026-01-30 19:30:00,1,NYK vs. POR,48.0,0.512,0.235,0.229,0.2,Portland,1610612757,Trail Blazers,0.377,NYK,,0.14,1,W
22500695,1610612743,Denver,Nuggets,Regular Season,1,0.658,0.438,2026-01-30T00:00:00,2026-01-30 21:00:00,1,DEN vs. LAC,48.0,0.547,0.244,0.24,0.096,LA,1610612746,Clippers,0.25,DEN,,0.138,1,W
22500696,1610612765,Detroit,Pistons,Regular Season,1,0.537,0.379,2026-01-30T00:00:00,2026-01-30 22:00:00,0,DET @ GSW,48.0,0.544,0.389,0.241,0.159,Golden State,1610612744,Warriors,0.321,DET,,0.144,1,W
22500695,1610612746,LA,Clippers,Regular Season,1,0.547,0.244,2026-01-30T00:00:00,2026-01-30 21:00:00,0,LAC @ DEN,48.0,0.658,0.438,0.25,0.138,Denver,1610612743,Nuggets,0.24,LAC,,0.096,0,L
22500693,1610612739,Cleveland,Cavaliers,Regular Season,1,0.541,0.113,2026-01-30T00:00:00,2026-01-30 21:00:00,0,CLE @ PHX,48.0,0.665,0.212,0.302,0.212,Phoenix,1610612756,Suns,0.382,CLE,,0.212,0,L
22500696,1610612744,Golden State,Warriors,Regular Season,1,0.544,0.389,2026-01-30T00:00:00,2026-01-30 22:00:00,1,GSW vs. DET,48.0,0.537,0.379,0.321,0.144,Detroit,1610612765,Pistons,0.241,GSW,,0.159,0,L
22500689,1610612758,Sacramento,Kings,Regular Season,1,0.434,0.277,2026-01-30T00:00:00,2026-01-30 19:30:00,0,SAC @ BOS,48.0,0.548,0.172,0.327,0.078,Boston,1610612738,Celtics,0.365,SAC,,0.178,0,L
22500694,1610612762,Utah,Jazz,"",1,0.564,0.244,2026-01-30T00:00:00,2026-01-30 21:30:00,1,UTA vs. BKN,48.0,0.561,0.341,0.333,0.13,Brooklyn,1610612751,Nets,0.156,UTA,,0.118,0,L
22500688,1610612747,Los Angeles,Lakers,Regular Season,1,0.694,0.376,2026-01-30T00:00:00,2026-01-30 19:00:00,0,LAL @ WAS,48.0,0.525,0.101,0.339,0.181,Washington,1610612764,Wizards,0.378,LAL,,0.162,1,W
22500689,1610612738,Boston,Celtics,Regular Season,1,0.548,0.172,2026-01-30T00:00:00,2026-01-30 19:30:00,1,BOS vs. SAC,48.0,0.434,0.277,0.365,0.178,Sacramento,1610612758,Kings,0.327,BOS,,0.078,1,W
22500691,1610612740,New Orleans,Pelicans,Regular Season,1,0.534,0.295,2026-01-30T00:00:00,2026-01-30 19:30:00,1,NOP vs. MEM,48.0,0.495,0.161,0.377,0.202,Memphis,1610612763,Grizzlies,0.388,NOP,,0.158,1,W
22500690,1610612757,Portland,Trail Blazers,Regular Season,1,0.512,0.235,2026-01-30T00:00:00,2026-01-30 19:30:00,0,POR @ NYK,48.0,0.581,0.141,0.377,0.14,New York,1610612752,Knicks,0.229,POR,,0.2,0,L
22500688,1610612764,Washington,Wizards,Regular Season,1,0.525,0.101,2026-01-30T00:00:00,2026-01-30 19:00:00,1,WAS vs. LAL,48.0,0.694,0.376,0.378,0.162,Los Angeles,1610612747,Lakers,0.339,WAS,,0.181,0,L
22500693,1610612756,Phoenix,Suns,Regular Season,1,0.665,0.212,2026-01-30T00:00:00,2026-01-30 21:00:00,1,PHX vs. CLE,48.0,0.541,0.113,0.382,0.212,Cleveland,1610612739,Cavaliers,0.302,PHX,,0.212,1,W
22500691,1610612763,Memphis,Grizzlies,Regular Season,1,0.495,0.161,2026-01-30T00:00:00,2026-01-30 19:30:00,0,MEM @ NOP,48.0,0.534,0.295,0.388,0.158,New Orleans,1610612740,Pelicans,0.377,MEM,,0.202,0,L
22500680,1610612758,Sacramento,Kings,Regular Season,1,0.561,0.28,2026-01-29T00:00:00,2026-01-29 19:00:00,0,SAC @ PHI,48.0,0.597,0.431,0.111,0.099,Philadelphia,1610612755,76ers,0.477,SAC,,0.185,0,L
22500685,1610612756,Phoenix,Suns,Regular Season,1,0.57,0.367,2026-01-29T00:00:00,2026-01-29 21:00:00,1,PHX vs. DET,48.0,0.46,0.241,0.2,0.094,Detroit,1610612765,Pistons,0.341,PHX,,0.177,1,W
22500683,1610612742,Dallas,Mavericks,Regular Season,1,0.519,0.155,2026-01-29T00:00:00,2026-01-29 20:30:00,1,DAL vs. CHA,48.0,0.582,0.198,0.22,0.098,Charlotte,1610612766,Hornets,0.298,DAL,,0.079,0,L
22500681,1610612764,Washington,Wizards,Regular Season,1,0.438,0.292,2026-01-29T00:00:00,2026-01-29 19:00:00,1,WAS vs. MIL,48.0,0.469,0.092,0.224,0.088,Milwaukee,1610612749,Bucks,0.333,WAS,,0.129,1,W
22500529,1610612741,Chicago,Bulls,Regular Season,1,0.473,0.309,2026-01-29T00:00:00,2026-01-29 20:00:00,1,CHI vs. MIA,48.0,0.516,0.258,0.231,0.131,Miami,1610612748,Heat,0.322,CHI,,0.148,0,L
22500684,1610612751,Brooklyn,Nets,Regular Season,1,0.518,0.212,2026-01-29T00:00:00,2026-01-29 21:00:00,0,BKN @ DEN,48.0,0.556,0.313,0.265,0.08,Denver,1610612743,Nuggets,0.314,BKN,,0.103,0,L
22500686,1610612750,Minnesota,Timberwolves,Regular Season,1,0.629,0.202,2026-01-29T00:00:00,2026-01-29 21:30:00,1,MIN vs. OKC,48.0,0.541,0.233,0.298,0.163,Oklahoma City,1610612760,Thunder,0.438,MIN,,0.202,1,W
22500683,1610612766,Charlotte,Hornets,Regular Season,1,0.582,0.198,2026-01-29T00:00:00,2026-01-29 20:30:00,0,CHA @ DAL,48.0,0.519,0.155,0.298,0.079,Dallas,1610612742,Mavericks,0.22,CHA,,0.098,1,W
22500684,1610612743,Denver,Nuggets,Regular Season,1,0.556,0.313,2026-01-29T00:00:00,2026-01-29 21:00:00,1,DEN vs. BKN,48.0,0.518,0.212,0.314,0.103,Brooklyn,1610612751,Nets,0.265,DEN,,0.08,1,W
22500682,1610612745,Houston,Rockets,Regular Season,1,0.489,0.217,2026-01-29T00:00:00,2026-01-29 20:00:00,0,HOU @ ATL,48.0,0.43,0.075,0.317,0.133,Atlanta,1610612737,Hawks,0.448,HOU,,0.132,1,W
22500529,1610612748,Miami,Heat,Regular Season,1,0.516,0.258,2026-01-29T00:00:00,2026-01-29 20:00:00,0,MIA @ CHI,48.0,0.473,0.309,0.322,0.148,Chicago,1610612741,Bulls,0.231,MIA,,0.131,1,W
22500681,1610612749,Milwaukee,Bucks,Regular Season,1,0.469,0.092,2026-01-29T00:00:00,2026-01-29 19:00:00,0,MIL @ WAS,48.0,0.438,0.292,0.333,0.129,Washington,1610612764,Wizards,0.224,MIL,,0.088,0,L
22500685,1610612765,Detroit,Pistons,Regular Season,1,0.46,0.241,2026-01-29T00:00:00,2026-01-29 21:00:00,0,DET @ PHX,48.0,0.57,0.367,0.341,0.177,Phoenix,1610612756,Suns,0.2,DET,,0.094,0,L
22500686,1610612760,Oklahoma City,Thunder,Regular Season,1,0.541,0.233,2026-01-29T00:00:00,2026-01-29 21:30:00,0,OKC @ MIN,48.0,0.629,0.202,0.438,0.202,Minnesota,1610612750,Timberwolves,0.298,OKC,,0.163,0,L
22500682,1610612737,Atlanta,Hawks,Regular Season,1,0.43,0.075,2026-01-29T00:00:00,2026-01-29 20:00:00,1,ATL vs. HOU,48.0,0.489,0.217,0.448,0.132,Houston,1610612745,Rockets,0.317,ATL,,0.133,0,L
22500680,1610612755,Philadelphia,76ers,Regular Season,1,0.597,0.431,2026-01-29T00:00:00,2026-01-29 19:00:00,1,PHI vs. SAC,48.0,0.561,0.28,0.477,0.185,Sacramento,1610612758,Kings,0.111,PHI,,0.099,1,W
22500672,1610612741,Chicago,Bulls,Regular Season,1,0.545,0.205,2026-01-28T00:00:00,2026-01-28 19:00:00,0,CHI @ IND,48.0,0.535,0.294,0.18,0.061,Indiana,1610612754,Pacers,0.2,CHI,,0.113,0,L
22500672,1610612754,Indiana,Pacers,Regular Season,1,0.535,0.294,2026-01-28T00:00:00,2026-01-28 19:00:00,1,IND vs. CHI,48.0,0.545,0.205,0.2,0.113,Chicago,1610612741,Bulls,0.18,IND,,0.061,1,W
22500671,1610612739,Cleveland,Cavaliers,Regular Season,1,0.613,0.134,2026-01-28T00:00:00,2026-01-28 19:00:00,1,CLE vs. LAL,48.0,0.537,0.222,0.217,0.165,Los Angeles,1610612747,Lakers,0.383,CLE,,0.103,1,W
22500674,1610612753,Orlando,Magic,Regular Season,1,0.577,0.163,2026-01-28T00:00:00,2026-01-28 19:30:00,0,ORL @ MIA,48.0,0.585,0.261,0.222,0.168,Miami,1610612748,Heat,0.255,ORL,,0.065,1,W
22500673,1610612738,Boston,Celtics,Regular Season,1,0.522,0.18,2026-01-28T00:00:00,2026-01-28 19:30:00,1,BOS vs. ATL,48.0,0.581,0.14,0.245,0.093,Atlanta,1610612737,Hawks,0.353,BOS,,0.167,0,L
22500674,1610612748,Miami,Heat,Regular Season,1,0.585,0.261,2026-01-28T00:00:00,2026-01-28 19:30:00,1,MIA vs. ORL,48.0,0.577,0.163,0.255,0.065,Orlando,1610612753,Magic,0.222,MIA,,0.168,0,L
22500679,1610612745,Houston,Rockets,Regular Season,1,0.434,0.182,2026-01-28T00:00:00,2026-01-28 21:30:00,1,HOU vs. SAS,48.0,0.573,0.293,0.262,0.152,San Antonio,1610612759,Spurs,0.381,HOU,,0.141,0,L
22500676,1610612766,Charlotte,Hornets,Regular Season,1,0.583,0.089,2026-01-28T00:00:00,2026-01-28 20:00:00,0,CHA @ MEM,48.0,0.543,0.148,0.277,0.141,Memphis,1610612763,Grizzlies,0.468,CHA,,0.217,1,W
22500677,1610612742,Dallas,Mavericks,Regular Season,1,0.47,0.464,2026-01-28T00:00:00,2026-01-28 20:30:00,1,DAL vs. MIN,48.0,0.521,0.287,0.278,0.114,Minnesota,1610612750,Timberwolves,0.365,DAL,,0.181,0,L
22500678,1610612744,Golden State,Warriors,Regular Season,1,0.669,0.349,2026-01-28T00:00:00,2026-01-28 21:00:00,0,GSW @ UTA,48.0,0.572,0.267,0.286,0.176,Utah,1610612762,Jazz,0.293,GSW,,0.187,1,W
22500678,1610612762,Utah,Jazz,Regular Season,1,0.572,0.267,2026-01-28T00:00:00,2026-01-28 21:00:00,1,UTA vs. GSW,48.0,0.669,0.349,0.293,0.187,Golden State,1610612744,Warriors,0.286,UTA,,0.176,0,L
22500675,1610612752,New York,Knicks,Regular Season,1,0.578,0.2,2026-01-28T00:00:00,2026-01-28 19:30:00,0,NYK @ TOR,48.0,0.424,0.367,0.294,0.2,Toronto,1610612761,Raptors,0.326,NYK,,0.178,1,W
22500675,1610612761,Toronto,Raptors,Regular Season,1,0.424,0.367,2026-01-28T00:00:00,2026-01-28 19:30:00,1,TOR vs. NYK,48.0,0.578,0.2,0.326,0.178,New York,1610612752,Knicks,0.294,TOR,,0.2,0,L
22500673,1610612737,Atlanta,Hawks,Regular Season,1,0.581,0.14,2026-01-28T00:00:00,2026-01-28 19:30:00,0,ATL @ BOS,48.0,0.522,0.18,0.353,0.167,Boston,1610612738,Celtics,0.245,ATL,,0.093,1,W
22500677,1610612750,Minnesota,Timberwolves,Regular Season,1,0.521,0.287,2026-01-28T00:00:00,2026-01-28 20:30:00,0,MIN @ DAL,48.0,0.47,0.464,0.365,0.181,Dallas,1610612742,Mavericks,0.278,MIN,,0.114,1,W
22500679,1610612759,San Antonio,Spurs,Regular Season,1,0.573,0.293,2026-01-28T00:00:00,2026-01-28 21:30:00,0,SAS @ HOU,48.0,0.434,0.182,0.381,0.141,Houston,1610612745,Rockets,0.262,SAS,,0.152,1,W
22500671,1610612747,Los Angeles,Lakers,Regular Season,1,0.537,0.222,2026-01-28T00:00:00,2026-01-28 19:00:00,0,LAL @ CLE,48.0,0.613,0.134,0.383,0.103,Cleveland,1610612739,Cavaliers,0.217,LAL,,0.165,0,L
22500676,1610612763,Memphis,Grizzlies,Regular Season,1,0.543,0.148,2026-01-28T00:00:00,2026-01-28 20:00:00,1,MEM vs. CHA,48.0,0.583,0.089,0.468,0.217,Charlotte,1610612766,Hornets,0.277,MEM,,0.141,0,L
22500664,1610612757,Portland,Trail Blazers,Regular Season,1,0.45,0.211,2026-01-27T00:00:00,2026-01-27 19:00:00,0,POR @ WAS,48.0,0.495,0.214,0.271,0.131,Washington,1610612764,Wizards,0.507,POR,,0.187,0,L
22500668,1610612743,Denver,Nuggets,Regular Season,1,0.536,0.274,2026-01-27T00:00:00,2026-01-27 21:00:00,1,DEN vs. DET,48.0,0.5,0.191,0.302,0.074,Detroit,1610612765,Pistons,0.348,DEN,,0.16,0,L
22500670,1610612746,LA,Clippers,Regular Season,1,0.568,0.239,2026-01-27T00:00:00,2026-01-27 22:00:00,0,LAC @ UTA,48.0,0.524,0.256,0.304,0.181,Utah,1610612762,Jazz,0.34,LAC,,0.115,1,W
22500666,1610612755,Philadelphia,76ers,Regular Season,1,0.634,0.149,2026-01-27T00:00:00,2026-01-27 20:00:00,1,PHI vs. MIL,48.0,0.599,0.314,0.304,0.121,Milwaukee,1610612749,Bucks,0.36,PHI,,0.071,1,W
22500665,1610612758,Sacramento,Kings,Regular Season,1,0.431,0.161,2026-01-27T00:00:00,2026-01-27 19:30:00,0,SAC @ NYK,48.0,0.558,0.231,0.318,0.221,New York,1610612752,Knicks,0.321,SAC,,0.177,0,L
22500665,1610612752,New York,Knicks,Regular Season,1,0.558,0.231,2026-01-27T00:00:00,2026-01-27 19:30:00,1,NYK vs. SAC,48.0,0.431,0.161,0.321,0.177,Sacramento,1610612758,Kings,0.318,NYK,,0.221,1,W
22500667,1610612740,New Orleans,Pelicans,Regular Season,1,0.394,0.222,2026-01-27T00:00:00,2026-01-27 20:00:00,0,NOP @ OKC,48.0,0.477,0.264,0.333,0.168,Oklahoma City,1610612760,Thunder,0.358,NOP,,0.093,0,L
22500670,1610612762,Utah,Jazz,Regular Season,1,0.524,0.256,2026-01-27T00:00:00,2026-01-27 22:00:00,1,UTA vs. LAC,48.0,0.568,0.239,0.34,0.115,LA,1610612746,Clippers,0.304,UTA,,0.181,0,L
22500668,1610612765,Detroit,Pistons,Regular Season,1,0.5,0.191,2026-01-27T00:00:00,2026-01-27 21:00:00,0,DET @ DEN,48.0,0.536,0.274,0.348,0.16,Denver,1610612743,Nuggets,0.302,DET,,0.074,1,W
22500667,1610612760,Oklahoma City,Thunder,Regular Season,1,0.477,0.264,2026-01-27T00:00:00,2026-01-27 20:00:00,1,OKC vs. NOP,48.0,0.394,0.222,0.358,0.093,New Orleans,1610612740,Pelicans,0.333,OKC,,0.168,1,W
22500666,1610612749,Milwaukee,Bucks,Regular Season,1,0.599,0.314,2026-01-27T00:00:00,2026-01-27 20:00:00,0,MIL @ PHI,48.0,0.634,0.149,0.36,0.071,Philadelphia,1610612755,76ers,0.304,MIL,,0.121,0,L
22500669,1610612751,Brooklyn,Nets,Regular Season,1,0.593,0.253,2026-01-27T00:00:00,2026-01-27 21:00:00,0,BKN @ PHX,48.0,0.591,0.26,0.361,0.167,Phoenix,1610612756,Suns,0.436,BKN,,0.247,0,L
22500669,1610612756,Phoenix,Suns,Regular Season,1,0.591,0.26,2026-01-27T00:00:00,2026-01-27 21:00:00,1,PHX vs. BKN,48.0,0.593,0.253,0.436,0.247,Brooklyn,1610612751,Nets,0.361,PHX,,0.167,1,W
22500664,1610612764,Washington,Wizards,Regular Season,1,0.495,0.214,2026-01-27T00:00:00,2026-01-27 19:00:00,1,WAS vs. POR,48.0,0.45,0.211,0.507,0.187,Portland,1610612757,Trail Blazers,0.271,WAS,,0.131,1,W
22500661,1610612741,Chicago,Bulls,Regular Season,1,0.634,0.22,2026-01-26T00:00:00,2026-01-26 20:00:00,1,CHI vs. LAL,48.0,0.659,0.354,0.098,0.079,Los Angeles,1610612747,Lakers,0.167,CHI,,0.149,0,L
22500661,1610612747,Los Angeles,Lakers,Regular Season,1,0.659,0.354,2026-01-26T00:00:00,2026-01-26 20:00:00,0,LAL @ CHI,48.0,0.634,0.22,0.167,0.149,Chicago,1610612741,Bulls,0.098,LAL,,0.079,1,W
22500663,1610612744,Golden State,Warriors,Regular Season,1,0.395,0.137,2026-01-26T00:00:00,2026-01-26 21:30:00,0,GSW @ MIN,48.0,0.543,0.321,0.213,0.206,Minnesota,1610612750,Timberwolves,0.25,GSW,,0.178,0,L
22500659,1610612737,Atlanta,Hawks,Regular Season,1,0.592,0.173,2026-01-26T00:00:00,2026-01-26 13:30:00,1,ATL vs. IND,48.0,0.516,0.269,0.231,0.156,Indiana,1610612754,Pacers,0.275,ATL,,0.126,1,W
22500663,1610612750,Minnesota,Timberwolves,Regular Season,1,0.543,0.321,2026-01-26T00:00:00,2026-01-26 21:30:00,1,MIN vs. GSW,48.0,0.395,0.137,0.25,0.178,Golden State,1610612744,Warriors,0.213,MIN,,0.206,1,W
22500658,1610612753,Orlando,Magic,Regular Season,1,0.463,0.16,2026-01-26T00:00:00,2026-01-26 19:00:00,0,ORL @ CLE,48.0,0.601,0.342,0.262,0.168,Cleveland,1610612739,Cavaliers,0.31,ORL,,0.125,0,L
22500660,1610612738,Boston,Celtics,Regular Season,1,0.506,0.2,2026-01-26T00:00:00,2026-01-26 20:00:00,1,BOS vs. POR,48.0,0.474,0.385,0.265,0.184,Portland,1610612757,Trail Blazers,0.333,BOS,,0.173,1,W
22500659,1610612754,Indiana,Pacers,Regular Season,1,0.516,0.269,2026-01-26T00:00:00,2026-01-26 13:30:00,0,IND @ ATL,48.0,0.592,0.173,0.275,0.126,Atlanta,1610612737,Hawks,0.231,IND,,0.156,0,L
22500657,1610612766,Charlotte,Hornets,Regular Season,1,0.669,0.325,2026-01-26T00:00:00,2026-01-26 15:00:00,1,CHA vs. PHI,48.0,0.444,0.213,0.281,0.167,Philadelphia,1610612755,76ers,0.425,CHA,,0.248,1,W
22500658,1610612739,Cleveland,Cavaliers,Regular Season,1,0.601,0.342,2026-01-26T00:00:00,2026-01-26 19:00:00,1,CLE vs. ORL,48.0,0.463,0.16,0.31,0.125,Orlando,1610612753,Magic,0.262,CLE,,0.168,1,W
22500660,1610612757,Portland,Trail Blazers,Regular Season,1,0.474,0.385,2026-01-26T00:00:00,2026-01-26 20:00:00,0,POR @ BOS,48.0,0.506,0.2,0.333,0.173,Boston,1610612738,Celtics,0.265,POR,,0.184,0,L
22500662,1610612745,Houston,Rockets,Regular Season,1,0.505,0.217,2026-01-26T00:00:00,2026-01-26 20:00:00,1,HOU vs. MEM,48.0,0.405,0.162,0.364,0.133,Memphis,1610612763,Grizzlies,0.411,HOU,,0.16,1,W
22500662,1610612763,Memphis,Grizzlies,Regular Season,1,0.405,0.162,2026-01-26T00:00:00,2026-01-26 20:00:00,0,MEM @ HOU,48.0,0.505,0.217,0.411,0.16,Houston,1610612745,Rockets,0.364,MEM,,0.133,0,L
22500657,1610612755,Philadelphia,76ers,Regular Season,1,0.444,0.213,2026-01-26T00:00:00,2026-01-26 15:00:00,0,PHI @ CHA,48.0,0.669,0.325,0.425,0.248,Charlotte,1610612766,Hornets,0.281,PHI,,0.167,0,L
22500653,1610612761,Toronto,Raptors,Regular Season,1,0.5,0.302,2026-01-25T00:00:00,2026-01-25 19:00:00,0,TOR @ OKC,48.0,0.513,0.413,0.111,0.113,Oklahoma City,1610612760,Thunder,0.302,TOR,,0.112,1,W
22500656,1610612746,LA,Clippers,Regular Season,1,0.641,0.372,2026-01-25T00:00:00,2026-01-25 21:00:00,1,LAC vs. BKN,48.0,0.394,0.294,0.207,0.167,Brooklyn,1610612751,Nets,0.243,LAC,,0.186,1,W
22500654,1610612740,New Orleans,Pelicans,Regular Season,1,0.446,0.167,2026-01-25T00:00:00,2026-01-25 19:00:00,0,NOP @ SAS,48.0,0.469,0.395,0.232,0.126,San Antonio,1610612759,Spurs,0.429,NOP,,0.104,1,W
22500644,1610612750,Minnesota,Timberwolves,Regular Season,1,0.462,0.253,2026-01-25T00:00:00,2026-01-25 17:30:00,1,MIN vs. GSW,48.0,0.505,0.168,0.236,0.115,Golden State,1610612744,Warriors,0.255,MIN,,0.252,0,L
22500656,1610612751,Brooklyn,Nets,Regular Season,1,0.394,0.294,2026-01-25T00:00:00,2026-01-25 21:00:00,0,BKN @ LAC,48.0,0.641,0.372,0.243,0.186,LA,1610612746,Clippers,0.207,BKN,,0.167,0,L
22500644,1610612744,Golden State,Warriors,Regular Season,1,0.505,0.168,2026-01-25T00:00:00,2026-01-25 17:30:00,0,GSW @ MIN,48.0,0.462,0.253,0.255,0.252,Minnesota,1610612750,Timberwolves,0.236,GSW,,0.115,1,W
22500653,1610612760,Oklahoma City,Thunder,Regular Season,1,0.513,0.413,2026-01-25T00:00:00,2026-01-25 19:00:00,1,OKC vs. TOR,48.0,0.5,0.302,0.302,0.112,Toronto,1610612761,Raptors,0.111,OKC,,0.113,0,L
22500655,1610612748,Miami,Heat,Regular Season,1,0.468,0.312,2026-01-25T00:00:00,2026-01-25 20:00:00,0,MIA @ PHX,48.0,0.405,0.26,0.333,0.109,Phoenix,1610612756,Suns,0.339,MIA,,0.118,1,W
22500655,1610612756,Phoenix,Suns,Regular Season,1,0.405,0.26,2026-01-25T00:00:00,2026-01-25 20:00:00,1,PHX vs. MIA,48.0,0.468,0.312,0.339,0.118,Miami,1610612748,Heat,0.333,PHX,,0.109,0,L
22500650,1610612765,Detroit,Pistons,Regular Season,1,0.637,0.308,2026-01-25T00:00:00,2026-01-25 15:00:00,1,DET vs. SAC,48.0,0.589,0.333,0.34,0.188,Sacramento,1610612758,Kings,0.5,DET,,0.19,1,W
22500654,1610612759,San Antonio,Spurs,Regular Season,1,0.469,0.395,2026-01-25T00:00:00,2026-01-25 19:00:00,1,SAS vs. NOP,48.0,0.446,0.167,0.429,0.104,New Orleans,1610612740,Pelicans,0.232,SAS,,0.126,0,L
22500650,1610612758,Sacramento,Kings,Regular Season,1,0.589,0.333,2026-01-25T00:00:00,2026-01-25 15:00:00,0,SAC @ DET,48.0,0.637,0.308,0.5,0.19,Detroit,1610612765,Pistons,0.34,SAC,,0.188,0,L
22500649,1610612748,Miami,Heat,Regular Season,1,0.523,0.389,2026-01-24T00:00:00,2026-01-24 21:30:00,0,MIA @ UTA,48.0,0.516,0.304,0.2,0.126,Utah,1610612762,Jazz,0.492,MIA,,0.126,1,W
22500643,1610612752,New York,Knicks,Regular Season,1,0.522,0.29,2026-01-24T00:00:00,2026-01-24 15:00:00,0,NYK @ PHI,48.0,0.565,0.377,0.205,0.144,Philadelphia,1610612755,76ers,0.386,NYK,,0.112,1,W
22500648,1610612747,Los Angeles,Lakers,Regular Season,1,0.522,0.322,2026-01-24T00:00:00,2026-01-24 20:30:00,0,LAL @ DAL,48.0,0.468,0.309,0.267,0.106,Dallas,1610612742,Mavericks,0.333,LAL,,0.154,1,W
22500646,1610612753,Orlando,Magic,Regular Season,1,0.475,0.395,2026-01-24T00:00:00,2026-01-24 19:00:00,1,ORL vs. CLE,48.0,0.623,0.272,0.268,0.172,Cleveland,1610612739,Cavaliers,0.34,ORL,,0.16,0,L
22500647,1610612738,Boston,Celtics,Regular Season,1,0.52,0.091,2026-01-24T00:00:00,2026-01-24 20:00:00,0,BOS @ CHI,48.0,0.629,0.094,0.302,0.163,Chicago,1610612741,Bulls,0.321,BOS,,0.065,0,L
22500645,1610612766,Charlotte,Hornets,Regular Season,1,0.608,0.38,2026-01-24T00:00:00,2026-01-24 12:00:00,1,CHA vs. WAS,48.0,0.557,0.094,0.308,0.129,Washington,1610612764,Wizards,0.35,CHA,,0.212,1,W
22500647,1610612741,Chicago,Bulls,Regular Season,1,0.629,0.094,2026-01-24T00:00:00,2026-01-24 20:00:00,1,CHI vs. BOS,48.0,0.52,0.091,0.321,0.065,Boston,1610612738,Celtics,0.302,CHI,,0.163,1,W
22500648,1610612742,Dallas,Mavericks,Regular Season,1,0.468,0.309,2026-01-24T00:00:00,2026-01-24 20:30:00,1,DAL vs. LAL,48.0,0.522,0.322,0.333,0.154,Los Angeles,1610612747,Lakers,0.267,DAL,,0.106,0,L
22500646,1610612739,Cleveland,Cavaliers,Regular Season,1,0.623,0.272,2026-01-24T00:00:00,2026-01-24 19:00:00,0,CLE @ ORL,48.0,0.475,0.395,0.34,0.16,Orlando,1610612753,Magic,0.268,CLE,,0.172,1,W
22500645,1610612764,Washington,Wizards,Regular Season,1,0.557,0.094,2026-01-24T00:00:00,2026-01-24 12:00:00,0,WAS @ CHA,48.0,0.608,0.38,0.35,0.212,Charlotte,1610612766,Hornets,0.308,WAS,,0.129,0,L
22500643,1610612755,Philadelphia,76ers,Regular Season,1,0.565,0.377,2026-01-24T00:00:00,2026-01-24 15:00:00,1,PHI vs. NYK,48.0,0.522,0.29,0.386,0.112,New York,1610612752,Knicks,0.205,PHI,,0.144,0,L
22500649,1610612762,Utah,Jazz,Regular Season,1,0.516,0.304,2026-01-24T00:00:00,2026-01-24 21:30:00,1,UTA vs. MIA,48.0,0.523,0.389,0.492,0.126,Miami,1610612748,Heat,0.2,UTA,,0.126,0,L
22500637,1610612751,Brooklyn,Nets,Regular Season,1,0.511,0.358,2026-01-23T00:00:00,2026-01-23 19:30:00,1,BKN vs. BOS,58.0,0.55,0.147,0.286,0.082,Boston,1610612738,Celtics,0.404,BKN,,0.164,0,L
22500637,1610612738,Boston,Celtics,Regular Season,1,0.55,0.147,2026-01-23T00:00:00,2026-01-23 19:30:00,0,BOS @ BKN,58.0,0.511,0.358,0.404,0.164,Brooklyn,1610612751,Nets,0.286,BOS,,0.082,1,W
22500641,1610612754,Indiana,Pacers,Regular Season,1,0.552,0.208,2026-01-23T00:00:00,2026-01-23 20:00:00,0,IND @ OKC,48.0,0.53,0.366,0.156,0.089,Oklahoma City,1610612760,Thunder,0.304,IND,,0.11,1,W
22500640,1610612749,Milwaukee,Bucks,Regular Season,1,0.471,0.318,2026-01-23T00:00:00,2026-01-23 21:30:00,1,MIL vs. DEN,48.0,0.471,0.264,0.222,0.083,Denver,1610612743,Nuggets,0.268,MIL,,0.116,0,L
22500636,1610612756,Phoenix,Suns,Regular Season,1,0.5,0.095,2026-01-23T00:00:00,2026-01-23 19:30:00,0,PHX @ ATL,48.0,0.611,0.198,0.238,0.208,Atlanta,1610612737,Hawks,0.245,PHX,,0.129,0,L
22500636,1610612737,Atlanta,Hawks,Regular Season,1,0.611,0.198,2026-01-23T00:00:00,2026-01-23 19:30:00,1,ATL vs. PHX,48.0,0.5,0.095,0.245,0.129,Phoenix,1610612756,Suns,0.238,ATL,,0.208,1,W
22500642,1610612757,Portland,Trail Blazers,Regular Season,1,0.464,0.102,2026-01-23T00:00:00,2026-01-23 22:00:00,1,POR vs. TOR,48.0,0.582,0.2,0.267,0.163,Toronto,1610612761,Raptors,0.367,POR,,0.155,0,L
